DEPTH,GR,NPHI,RHOB,RT,vcl,phie,phit
5969.5,81.74,0.31,2.42,3.0,0.78,0.07,0.2
5970.0,80.61,0.31,2.42,2.98,0.74,0.07,0.2
5970.5,79.34,0.32,2.41,2.97,0.72,0.08,0.21
5971.0,78.76,0.31,2.4,2.97,0.7,0.09,0.21
5971.5,78.96,0.3,2.41,2.97,0.72,0.08,0.2
5972.0,79.47,0.29,2.4,2.97,0.73,0.1,0.2
5972.5,79.61,0.29,2.39,2.98,0.73,0.1,0.21
5973.0,79.68,0.29,2.4,2.99,0.73,0.1,0.2
5973.5,80.11,0.28,2.4,3.01,0.74,0.1,0.2
5974.0,80.21,0.28,2.41,3.04,0.74,0.09,0.2
5974.5,79.75,0.29,2.41,3.06,0.73,0.09,0.2
5975.0,79.3,0.29,2.4,3.07,0.72,0.1,0.2
5975.5,78.44,0.28,2.4,3.09,0.7,0.1,0.2
5976.0,76.94,0.28,2.4,3.11,0.66,0.1,0.2
5976.5,76.05,0.28,2.39,3.12,0.64,0.1,0.2
5977.0,75.35,0.27,2.38,3.13,0.63,0.12,0.2
5977.5,74.82,0.27,2.38,3.12,0.62,0.12,0.2
5978.0,74.51,0.28,2.39,3.1,0.61,0.1,0.2
5978.5,74.61,0.29,2.41,3.08,0.62,0.08,0.2
5979.0,74.91,0.29,2.42,3.06,0.62,0.07,0.2
5979.5,75.22,0.29,2.42,3.02,0.63,0.07,0.2
5980.0,75.47,0.29,2.42,2.99,0.64,0.07,0.2
5980.5,75.73,0.3,2.41,2.95,0.64,0.09,0.21
5981.0,75.97,0.3,2.4,2.92,0.65,0.09,0.21
5981.5,76.28,0.29,2.4,2.88,0.65,0.09,0.2
5982.0,76.73,0.29,2.39,2.86,0.66,0.11,0.21
5982.5,77.26,0.29,2.37,2.84,0.68,0.12,0.22
5983.0,77.84,0.29,2.37,2.8,0.69,0.12,0.22
5983.5,78.67,0.29,2.37,2.76,0.71,0.12,0.22
5984.0,79.39,0.29,2.37,2.72,0.73,0.12,0.22
5984.5,80.48,0.29,2.36,2.69,0.75,0.13,0.22
5985.0,81.27,0.29,2.36,2.66,0.77,0.13,0.22
5985.5,81.95,0.3,2.37,2.64,0.79,0.1,0.22
5986.0,82.75,0.3,2.39,2.62,0.8,0.1,0.21
5986.5,83.36,0.3,2.4,2.6,0.82,0.09,0.21
5987.0,84.2,0.29,2.4,2.59,0.83,0.09,0.2
5987.5,84.67,0.29,2.41,2.58,0.85,0.08,0.2
5988.0,85.21,0.29,2.42,2.57,0.86,0.07,0.19
5988.5,85.85,0.29,2.43,2.56,0.87,0.06,0.19
5989.0,86.32,0.29,2.43,2.55,0.88,0.06,0.19
5989.5,86.75,0.3,2.43,2.54,0.89,0.06,0.2
5990.0,87.28,0.3,2.43,2.54,0.89,0.06,0.2
5990.5,87.73,0.29,2.42,2.53,0.9,0.07,0.2
5991.0,87.85,0.29,2.41,2.53,0.91,0.08,0.2
5991.5,87.09,0.3,2.42,2.52,0.88,0.07,0.2
5992.0,86.16,0.3,2.42,2.51,0.86,0.07,0.2
5992.5,85.33,0.3,2.41,2.48,0.84,0.08,0.2
5993.0,84.97,0.3,2.42,2.47,0.83,0.07,0.2
5993.5,85.22,0.3,2.43,2.44,0.85,0.05,0.19
5994.0,85.39,0.31,2.44,2.43,0.85,0.05,0.2
5994.5,85.17,0.31,2.44,2.41,0.84,0.05,0.2
5995.0,85.13,0.31,2.42,2.39,0.84,0.06,0.2
5995.5,85.35,0.32,2.42,2.37,0.85,0.07,0.21
5996.0,85.42,0.32,2.43,2.36,0.85,0.05,0.2
5996.5,85.37,0.32,2.44,2.36,0.84,0.04,0.2
5997.0,85.36,0.32,2.44,2.35,0.84,0.04,0.2
5997.5,85.67,0.32,2.44,2.36,0.85,0.04,0.2
5998.0,86.21,0.32,2.44,2.35,0.87,0.04,0.2
5998.5,86.29,0.32,2.44,2.34,0.87,0.04,0.2
5999.0,85.49,0.32,2.44,2.32,0.85,0.04,0.2
5999.5,84.42,0.32,2.43,2.31,0.82,0.06,0.21
6000.0,83.43,0.32,2.41,2.3,0.8,0.07,0.21
6000.5,82.12,0.32,2.42,2.3,0.77,0.06,0.21
6001.0,80.72,0.33,2.42,2.3,0.74,0.06,0.21
6001.5,80.1,0.33,2.42,2.32,0.72,0.06,0.21
6002.0,80.15,0.34,2.41,2.34,0.73,0.06,0.22
6002.5,80.95,0.34,2.4,2.35,0.75,0.07,0.22
6003.0,82.56,0.34,2.4,2.37,0.8,0.07,0.22
6003.5,83.92,0.33,2.4,2.39,0.82,0.08,0.22
6004.0,83.94,0.33,2.42,2.41,0.82,0.06,0.21
6004.5,82.86,0.33,2.43,2.46,0.78,0.04,0.2
6005.0,81.13,0.33,2.44,2.51,0.74,0.04,0.2
6005.5,79.73,0.32,2.43,2.55,0.71,0.05,0.2
6006.0,78.51,0.32,2.44,2.58,0.69,0.04,0.2
6006.5,77.25,0.32,2.44,2.61,0.66,0.04,0.2
6007.0,75.88,0.32,2.46,2.67,0.63,0.02,0.19
6007.5,74.06,0.31,2.46,2.74,0.59,0.03,0.19
6008.0,72.49,0.31,2.46,2.81,0.55,0.03,0.19
6008.5,71.41,0.3,2.46,2.93,0.53,0.04,0.19
6009.0,69.99,0.29,2.46,3.02,0.5,0.04,0.18
6009.5,67.71,0.28,2.47,3.12,0.44,0.03,0.17
6010.0,65.34,0.28,2.47,3.21,0.38,0.04,0.17
6010.5,63.7,0.27,2.47,3.28,0.36,0.04,0.17
6011.0,62.95,0.26,2.46,3.35,0.34,0.05,0.17
6011.5,61.43,0.25,2.46,3.38,0.31,0.06,0.17
6012.0,59.73,0.24,2.46,3.43,0.26,0.06,0.16
6012.5,57.37,0.23,2.46,3.46,0.21,0.06,0.16
6013.0,56.25,0.22,2.45,3.5,0.19,0.07,0.16
6013.5,55.89,0.23,2.41,3.54,0.18,0.12,0.18
6014.0,56.44,0.25,2.4,3.59,0.2,0.11,0.19
6014.5,57.84,0.27,2.4,3.65,0.24,0.1,0.2
6015.0,59.68,0.29,2.41,3.73,0.28,0.08,0.2
6015.5,61.32,0.3,2.41,3.91,0.32,0.07,0.21
6016.0,62.23,0.32,2.4,4.05,0.34,0.08,0.22
6016.5,62.0,0.32,2.39,4.26,0.33,0.1,0.22
6017.0,60.6,0.31,2.39,4.41,0.29,0.09,0.22
6017.5,58.76,0.3,2.38,4.59,0.24,0.1,0.22
6018.0,57.8,0.29,2.38,4.73,0.23,0.11,0.21
6018.5,57.35,0.28,2.38,4.86,0.22,0.11,0.21
6019.0,57.22,0.27,2.37,4.98,0.22,0.13,0.2
6019.5,56.88,0.26,2.35,5.13,0.21,0.16,0.22
6020.0,56.16,0.27,2.35,5.29,0.19,0.14,0.22
6020.5,55.56,0.27,2.34,5.45,0.18,0.15,0.22
6021.0,55.08,0.27,2.33,5.74,0.17,0.16,0.22
6021.5,54.79,0.27,2.33,6.25,0.16,0.17,0.23
6022.0,54.78,0.27,2.34,6.78,0.16,0.15,0.22
6022.5,55.27,0.25,2.36,7.11,0.18,0.14,0.2
6023.0,55.82,0.23,2.39,7.05,0.2,0.13,0.19
6023.5,55.74,0.22,2.41,6.69,0.19,0.1,0.17
6024.0,55.17,0.21,2.43,6.41,0.17,0.09,0.16
6024.5,53.99,0.2,2.44,6.29,0.15,0.09,0.15
6025.0,52.43,0.2,2.43,6.19,0.11,0.1,0.16
6025.5,50.66,0.21,2.41,6.11,0.06,0.12,0.17
6026.0,48.91,0.21,2.37,6.04,0.02,0.17,0.19
6026.5,47.83,0.22,2.33,5.82,0.01,0.19,0.21
6027.0,47.46,0.24,2.29,5.57,0.0,0.21,0.23
6027.5,47.35,0.25,2.28,5.18,0.0,0.22,0.24
6028.0,47.33,0.26,2.26,4.97,0.0,0.23,0.24
6028.5,47.35,0.26,2.26,4.87,0.0,0.23,0.24
6029.0,47.49,0.26,2.28,4.74,0.0,0.21,0.24
6029.5,47.76,0.26,2.3,4.61,0.01,0.18,0.23
6030.0,48.3,0.25,2.34,4.4,0.02,0.16,0.21
6030.5,49.24,0.25,2.36,4.2,0.05,0.14,0.2
6031.0,50.66,0.25,2.37,4.04,0.08,0.14,0.2
6031.5,52.28,0.25,2.37,3.94,0.12,0.14,0.2
6032.0,54.05,0.26,2.39,3.87,0.16,0.1,0.19
6032.5,56.52,0.26,2.41,3.8,0.2,0.1,0.19
6033.0,58.82,0.26,2.44,3.74,0.27,0.06,0.18
6033.5,60.48,0.27,2.45,3.68,0.3,0.06,0.18
6034.0,61.36,0.27,2.46,3.62,0.32,0.05,0.17
6034.5,62.08,0.28,2.46,3.59,0.33,0.04,0.18
6035.0,62.86,0.28,2.45,3.59,0.35,0.06,0.18
6035.5,63.79,0.29,2.45,3.61,0.37,0.05,0.19
6036.0,64.87,0.29,2.46,3.63,0.4,0.03,0.18
6036.5,65.46,0.28,2.47,3.68,0.41,0.04,0.17
6037.0,65.41,0.27,2.48,3.69,0.4,0.03,0.17
6037.5,64.7,0.26,2.47,3.68,0.38,0.04,0.17
6038.0,64.23,0.26,2.46,3.64,0.37,0.05,0.17
6038.5,63.99,0.26,2.43,3.59,0.37,0.09,0.18
6039.0,63.45,0.26,2.42,3.56,0.36,0.09,0.18
6039.5,62.3,0.25,2.43,3.54,0.33,0.08,0.18
6040.0,61.49,0.25,2.42,3.53,0.31,0.1,0.18
6040.5,61.33,0.24,2.41,3.55,0.31,0.11,0.18
6041.0,61.37,0.23,2.41,3.55,0.32,0.11,0.18
6041.5,60.94,0.24,2.42,3.55,0.3,0.1,0.18
6042.0,60.67,0.24,2.42,3.52,0.3,0.1,0.18
6042.5,60.72,0.24,2.42,3.5,0.3,0.1,0.18
6043.0,61.04,0.24,2.41,3.49,0.31,0.11,0.18
6043.5,61.32,0.24,2.4,3.49,0.31,0.11,0.18
6044.0,62.0,0.24,2.41,3.47,0.32,0.1,0.18
6044.5,63.35,0.25,2.4,3.46,0.36,0.11,0.19
6045.0,65.13,0.25,2.39,3.43,0.41,0.12,0.19
6045.5,67.29,0.26,2.4,3.34,0.46,0.1,0.19
6046.0,69.97,0.27,2.39,3.3,0.51,0.12,0.2
6046.5,71.93,0.27,2.37,3.29,0.56,0.13,0.21
6047.0,74.24,0.28,2.36,3.32,0.6,0.13,0.22
6047.5,75.4,0.29,2.34,3.39,0.63,0.15,0.23
6048.0,76.35,0.29,2.31,3.5,0.65,0.18,0.24
6048.5,77.07,0.29,2.29,3.61,0.66,0.19,0.25
6049.0,77.22,0.3,2.28,3.75,0.67,0.19,0.25
6049.5,77.09,0.3,2.28,3.9,0.66,0.2,0.26
6050.0,76.62,0.3,2.27,4.02,0.65,0.19,0.25
6050.5,75.4,0.3,2.26,4.19,0.63,0.21,0.26
6051.0,74.5,0.3,2.25,4.35,0.6,0.22,0.26
6051.5,73.29,0.31,2.25,4.49,0.57,0.21,0.27
6052.0,72.35,0.31,2.26,4.64,0.54,0.2,0.26
6052.5,70.51,0.3,2.27,4.69,0.51,0.2,0.26
6053.0,69.14,0.3,2.28,4.7,0.48,0.19,0.25
6053.5,67.48,0.3,2.28,4.71,0.45,0.19,0.25
6054.0,65.49,0.29,2.28,4.74,0.4,0.2,0.25
6054.5,62.84,0.29,2.3,4.78,0.33,0.19,0.25
6055.0,59.81,0.29,2.35,4.75,0.27,0.14,0.22
6055.5,59.06,0.29,2.38,4.66,0.26,0.1,0.21
6056.0,59.43,0.3,2.42,4.41,0.27,0.06,0.2
6056.5,60.12,0.29,2.47,4.08,0.29,0.02,0.18
6057.5,62.52,0.3,2.49,3.63,0.34,0.01,0.17
6058.0,64.72,0.3,2.45,3.54,0.39,0.06,0.2
6058.5,66.6,0.29,2.41,3.46,0.44,0.09,0.2
6059.0,68.66,0.29,2.39,3.39,0.48,0.11,0.21
6059.5,70.99,0.3,2.39,3.24,0.53,0.1,0.21
6060.0,72.97,0.31,2.39,3.07,0.57,0.09,0.22
6060.5,75.79,0.32,2.4,2.92,0.64,0.07,0.22
6061.0,78.03,0.34,2.41,2.82,0.69,0.06,0.22
6061.5,80.06,0.34,2.42,2.74,0.74,0.05,0.22
6062.0,82.24,0.34,2.43,2.69,0.79,0.04,0.21
6062.5,83.42,0.34,2.43,2.66,0.8,0.04,0.21
6063.0,84.0,0.35,2.41,2.62,0.82,0.06,0.22
6063.5,84.6,0.35,2.41,2.58,0.83,0.06,0.22
6064.0,85.06,0.34,2.4,2.54,0.84,0.07,0.22
6064.5,85.62,0.34,2.4,2.5,0.85,0.07,0.22
6065.0,85.92,0.34,2.4,2.47,0.86,0.07,0.22
6065.5,85.65,0.34,2.4,2.44,0.85,0.07,0.22
6066.0,84.97,0.34,2.41,2.4,0.83,0.06,0.22
6066.5,84.79,0.34,2.4,2.36,0.83,0.07,0.22
6067.0,85.12,0.34,2.4,2.34,0.84,0.07,0.22
6067.5,86.22,0.33,2.4,2.32,0.87,0.07,0.22
6068.0,87.79,0.33,2.41,2.31,0.91,0.06,0.22
6068.5,88.76,0.33,2.42,2.31,0.93,0.06,0.21
6069.0,89.27,0.34,2.43,2.3,0.94,0.04,0.21
6069.5,89.32,0.34,2.42,2.3,0.94,0.05,0.22
6070.0,88.91,0.34,2.41,2.31,0.93,0.06,0.22
6070.5,87.31,0.33,2.41,2.31,0.88,0.06,0.22
6071.0,85.74,0.33,2.41,2.31,0.85,0.06,0.22
6071.5,84.95,0.34,2.42,2.3,0.84,0.05,0.22
6072.0,85.01,0.34,2.41,2.29,0.85,0.06,0.22
6072.5,85.46,0.35,2.41,2.28,0.86,0.06,0.22
6073.0,86.4,0.35,2.41,2.26,0.88,0.06,0.22
6073.5,87.31,0.34,2.42,2.26,0.91,0.05,0.22
6074.0,88.52,0.34,2.43,2.26,0.94,0.04,0.21
6074.5,89.69,0.34,2.44,2.28,0.97,0.03,0.2
6075.0,88.8,0.34,2.45,2.34,0.94,0.03,0.2
6075.5,86.9,0.33,2.45,2.43,0.88,0.03,0.2
6076.0,84.25,0.33,2.46,2.51,0.83,0.02,0.2
6076.5,82.2,0.33,2.46,2.57,0.78,0.02,0.2
6077.0,80.0,0.32,2.44,2.62,0.73,0.04,0.2
6077.5,78.14,0.31,2.43,2.66,0.68,0.06,0.2
6078.0,76.4,0.29,2.43,2.67,0.64,0.06,0.19
6078.5,74.53,0.28,2.43,2.65,0.6,0.07,0.19
6079.0,74.08,0.27,2.43,2.64,0.6,0.07,0.19
6079.5,74.99,0.27,2.43,2.62,0.62,0.07,0.19
6080.0,77.08,0.28,2.42,2.66,0.68,0.08,0.19
6080.5,78.73,0.3,2.42,2.76,0.72,0.07,0.2
6081.0,79.39,0.32,2.42,2.9,0.73,0.07,0.21
6081.5,79.14,0.32,2.42,3.05,0.72,0.05,0.2
6082.0,78.06,0.31,2.41,3.18,0.69,0.07,0.21
6082.5,75.0,0.29,2.39,3.26,0.62,0.1,0.21
6083.0,71.32,0.28,2.36,3.31,0.52,0.13,0.21
6083.5,66.54,0.26,2.34,3.32,0.42,0.16,0.22
6084.0,62.37,0.25,2.33,3.31,0.31,0.18,0.22
6084.5,59.11,0.25,2.33,3.32,0.23,0.16,0.21
6085.0,56.7,0.24,2.35,3.31,0.19,0.16,0.2
6085.5,55.47,0.24,2.35,3.29,0.17,0.16,0.2
6086.0,54.8,0.24,2.36,3.27,0.16,0.15,0.2
6086.5,54.23,0.24,2.37,3.25,0.15,0.14,0.2
6087.0,53.7,0.24,2.4,3.23,0.13,0.1,0.18
6087.5,53.59,0.24,2.41,3.23,0.13,0.1,0.18
6088.0,54.22,0.25,2.4,3.23,0.15,0.12,0.19
6088.5,55.15,0.26,2.39,3.26,0.18,0.11,0.2
6089.0,56.79,0.26,2.38,3.31,0.21,0.12,0.2
6089.5,58.21,0.27,2.4,3.35,0.24,0.09,0.19
6090.0,59.32,0.27,2.4,3.37,0.28,0.1,0.2
6090.5,59.99,0.27,2.39,3.36,0.29,0.12,0.2
6091.0,59.63,0.27,2.37,3.35,0.28,0.13,0.21
6091.5,58.55,0.26,2.36,3.34,0.25,0.15,0.21
6092.0,57.15,0.25,2.36,3.34,0.22,0.14,0.2
6092.5,56.19,0.25,2.37,3.34,0.2,0.14,0.2
6093.0,54.64,0.24,2.38,3.35,0.2,0.13,0.19
6093.5,52.74,0.24,2.39,3.34,0.14,0.12,0.19
6094.0,51.7,0.23,2.39,3.33,0.12,0.13,0.18
6094.5,52.72,0.23,2.39,3.31,0.16,0.13,0.18
6095.0,54.76,0.23,2.39,3.27,0.21,0.13,0.18
6095.5,56.28,0.23,2.39,3.23,0.24,0.13,0.18
6096.0,57.72,0.24,2.38,3.2,0.27,0.13,0.19
6096.5,59.93,0.25,2.38,3.2,0.33,0.13,0.2
6097.0,62.07,0.26,2.39,3.21,0.37,0.11,0.2
6097.5,63.22,0.27,2.4,3.22,0.39,0.1,0.2
6098.0,64.22,0.27,2.41,3.21,0.41,0.09,0.19
6098.5,64.84,0.27,2.42,3.18,0.42,0.08,0.19
6099.0,65.2,0.26,2.41,3.15,0.43,0.1,0.19
6099.5,65.4,0.26,2.4,3.1,0.43,0.1,0.19
6100.0,65.52,0.26,2.4,3.05,0.44,0.1,0.19
6100.5,65.3,0.26,2.39,3.01,0.43,0.12,0.2
6101.0,64.6,0.26,2.4,2.96,0.41,0.1,0.19
6101.5,63.8,0.26,2.4,2.9,0.39,0.1,0.19
6102.0,63.57,0.26,2.41,2.85,0.39,0.1,0.19
6102.5,64.05,0.27,2.42,2.79,0.4,0.07,0.19
6103.0,65.15,0.28,2.42,2.74,0.42,0.08,0.19
6103.5,67.3,0.29,2.41,2.69,0.47,0.08,0.2
6104.0,70.06,0.29,2.41,2.67,0.54,0.08,0.2
6104.5,73.0,0.3,2.41,2.66,0.62,0.08,0.2
6105.0,76.51,0.3,2.41,2.67,0.68,0.08,0.2
6105.5,79.21,0.31,2.42,2.69,0.75,0.05,0.2
6106.0,81.7,0.32,2.43,2.71,0.8,0.05,0.2
6106.5,82.94,0.32,2.44,2.72,0.83,0.04,0.2
6107.0,82.24,0.31,2.45,2.72,0.79,0.04,0.19
6107.5,80.61,0.3,2.43,2.72,0.76,0.07,0.2
6108.0,79.06,0.29,2.4,2.71,0.72,0.1,0.21
6108.5,77.76,0.29,2.39,2.71,0.7,0.1,0.21
6109.0,76.64,0.28,2.4,2.71,0.68,0.1,0.2
6109.5,75.6,0.28,2.39,2.71,0.66,0.1,0.2
6110.0,74.52,0.28,2.39,2.71,0.64,0.1,0.2
6110.5,73.53,0.28,2.38,2.71,0.62,0.11,0.21
6111.0,72.47,0.28,2.37,2.72,0.6,0.12,0.21
6111.5,72.38,0.28,2.37,2.73,0.6,0.12,0.21
6112.0,72.28,0.28,2.38,2.75,0.6,0.11,0.21
6112.5,71.55,0.28,2.37,2.77,0.58,0.12,0.21
6113.0,69.71,0.28,2.37,2.81,0.54,0.12,0.21
6113.5,67.51,0.27,2.37,2.84,0.48,0.12,0.2
6114.0,65.1,0.27,2.36,2.88,0.42,0.13,0.21
6114.5,62.59,0.26,2.35,2.92,0.37,0.15,0.21
6115.0,60.95,0.27,2.33,2.93,0.33,0.17,0.23
6115.5,60.32,0.28,2.3,2.92,0.32,0.18,0.24
6116.0,60.88,0.29,2.28,2.87,0.34,0.2,0.25
6116.5,62.68,0.3,2.26,2.81,0.39,0.21,0.26
6117.0,64.54,0.31,2.26,2.74,0.43,0.2,0.26
6117.5,65.94,0.32,2.24,2.7,0.46,0.22,0.28
6118.0,66.85,0.33,2.23,2.68,0.48,0.23,0.29
6118.5,66.9,0.34,2.24,2.68,0.48,0.2,0.28
6119.0,66.05,0.33,2.25,2.69,0.45,0.2,0.28
6119.5,65.07,0.32,2.25,2.7,0.43,0.21,0.27
6120.0,63.91,0.31,2.25,2.71,0.41,0.21,0.27
6120.5,62.59,0.3,2.26,2.72,0.38,0.21,0.26
6121.0,61.65,0.29,2.26,2.73,0.36,0.21,0.26
6121.5,61.12,0.28,2.25,2.73,0.35,0.22,0.26
6122.0,60.46,0.29,2.26,2.72,0.33,0.21,0.26
6122.5,59.69,0.29,2.26,2.7,0.31,0.21,0.26
6123.0,58.93,0.29,2.25,2.66,0.3,0.22,0.26
6123.5,58.29,0.29,2.24,2.62,0.28,0.23,0.26
6124.0,57.67,0.29,2.24,2.58,0.27,0.23,0.26
6124.5,56.45,0.29,2.24,2.56,0.24,0.23,0.26
6125.0,55.12,0.28,2.25,2.53,0.2,0.23,0.26
6125.5,53.69,0.28,2.25,2.53,0.18,0.23,0.26
6126.0,52.76,0.28,2.25,2.53,0.16,0.23,0.26
6126.5,52.06,0.28,2.25,2.53,0.14,0.23,0.26
6127.0,51.63,0.28,2.25,2.54,0.13,0.23,0.26
6127.5,51.91,0.29,2.26,2.53,0.14,0.2,0.25
6128.0,52.84,0.29,2.27,2.52,0.17,0.2,0.25
6128.5,53.36,0.29,2.27,2.52,0.18,0.2,0.25
6129.0,53.63,0.3,2.27,2.53,0.18,0.2,0.26
6129.5,53.66,0.3,2.26,2.54,0.18,0.21,0.26
6130.0,53.59,0.3,2.25,2.56,0.18,0.22,0.26
6130.5,53.52,0.3,2.25,2.56,0.18,0.22,0.27
6131.0,53.41,0.3,2.28,2.57,0.18,0.18,0.25
6131.5,53.31,0.3,2.33,2.58,0.17,0.13,0.23
6132.0,53.16,0.29,2.38,2.6,0.17,0.1,0.21
6132.5,53.04,0.29,2.42,2.63,0.17,0.06,0.19
6133.0,53.21,0.28,2.43,2.65,0.16,0.06,0.19
6133.5,54.23,0.27,2.43,2.65,0.19,0.06,0.18
6134.0,56.82,0.26,2.42,2.64,0.26,0.09,0.19
6134.5,60.66,0.26,2.39,2.62,0.35,0.12,0.2
6135.0,64.83,0.27,2.38,2.59,0.46,0.12,0.2
6135.5,69.55,0.28,2.39,2.57,0.56,0.1,0.2
6136.0,73.25,0.29,2.39,2.56,0.63,0.1,0.21
6136.5,76.38,0.3,2.4,2.56,0.7,0.08,0.21
6137.0,79.48,0.31,2.4,2.58,0.77,0.08,0.21
6137.5,81.88,0.32,2.41,2.59,0.82,0.06,0.21
6138.0,83.25,0.33,2.41,2.61,0.85,0.06,0.22
6138.5,83.96,0.34,2.39,2.62,0.86,0.07,0.23
6139.0,83.86,0.35,2.38,2.64,0.86,0.08,0.24
6139.5,83.07,0.35,2.37,2.64,0.83,0.1,0.24
6140.0,81.64,0.35,2.36,2.63,0.8,0.1,0.24
6140.5,80.8,0.34,2.36,2.63,0.78,0.1,0.24
6141.0,80.44,0.35,2.35,2.65,0.78,0.1,0.25
6141.5,80.58,0.35,2.35,2.66,0.78,0.1,0.25
6142.0,81.15,0.34,2.36,2.67,0.81,0.1,0.24
6142.5,79.56,0.34,2.36,2.67,0.76,0.1,0.24
6143.0,76.81,0.34,2.35,2.68,0.67,0.11,0.24
6143.5,74.94,0.34,2.35,2.68,0.65,0.11,0.24
6144.0,73.71,0.34,2.34,2.67,0.62,0.12,0.25
6144.5,72.7,0.34,2.33,2.65,0.6,0.13,0.25
6145.0,71.1,0.34,2.33,2.6,0.57,0.13,0.25
6145.5,70.21,0.34,2.33,2.53,0.55,0.13,0.25
6146.0,69.62,0.34,2.34,2.48,0.54,0.12,0.25
6146.5,69.0,0.33,2.35,2.44,0.52,0.11,0.24
6147.0,68.48,0.32,2.36,2.42,0.51,0.11,0.23
6147.5,68.4,0.32,2.36,2.4,0.51,0.11,0.23
6148.0,68.63,0.32,2.34,2.39,0.52,0.13,0.24
6148.5,68.77,0.31,2.33,2.4,0.52,0.15,0.24
6149.0,69.4,0.32,2.33,2.42,0.53,0.14,0.24
6149.5,70.29,0.33,2.34,2.44,0.56,0.12,0.24
6150.0,72.39,0.34,2.35,2.46,0.62,0.1,0.24
6150.5,75.19,0.35,2.36,2.49,0.68,0.1,0.24
6151.0,76.27,0.36,2.35,2.54,0.7,0.1,0.25
6151.5,76.53,0.36,2.35,2.6,0.7,0.1,0.25
6152.0,76.54,0.35,2.36,2.64,0.7,0.1,0.24
6152.5,76.33,0.33,2.35,2.65,0.7,0.11,0.24
6153.0,76.13,0.32,2.36,2.65,0.7,0.11,0.23
6153.5,76.17,0.33,2.38,2.64,0.72,0.08,0.22
6154.0,75.87,0.33,2.4,2.62,0.71,0.07,0.22
6154.5,74.89,0.33,2.41,2.62,0.68,0.06,0.22
6155.0,74.75,0.32,2.42,2.63,0.69,0.05,0.21
6155.5,75.21,0.32,2.44,2.64,0.71,0.04,0.2
6156.0,75.4,0.31,2.45,2.65,0.71,0.03,0.2
6156.5,74.88,0.3,2.45,2.66,0.7,0.04,0.19
6157.0,74.07,0.3,2.44,2.67,0.69,0.05,0.19
6157.5,73.45,0.29,2.44,2.68,0.68,0.05,0.19
6158.0,73.12,0.28,2.44,2.69,0.68,0.06,0.19
6158.5,72.99,0.27,2.44,2.69,0.68,0.06,0.18
6159.0,73.1,0.26,2.43,2.69,0.7,0.07,0.18
6159.5,73.84,0.25,2.42,2.67,0.72,0.09,0.18
6160.0,75.77,0.25,2.42,2.61,0.76,0.1,0.19
6160.5,78.26,0.25,2.43,2.54,0.81,0.07,0.18
6161.0,80.75,0.26,2.45,2.47,0.85,0.06,0.18
6161.5,81.36,0.27,2.46,2.42,0.86,0.04,0.18
6162.0,81.17,0.28,2.46,2.38,0.85,0.04,0.18
6162.5,80.71,0.29,2.44,2.37,0.84,0.06,0.19
6163.0,80.01,0.29,2.44,2.38,0.83,0.05,0.19
6163.5,79.47,0.3,2.45,2.39,0.82,0.04,0.19
6164.0,78.94,0.29,2.45,2.4,0.81,0.04,0.19
6164.5,78.56,0.29,2.46,2.41,0.8,0.03,0.18
6165.0,77.8,0.29,2.47,2.44,0.79,0.02,0.18
6167.5,78.34,0.28,2.47,2.51,0.81,0.03,0.18
6168.0,77.69,0.28,2.43,2.52,0.79,0.09,0.2
6168.5,76.66,0.27,2.4,2.51,0.77,0.1,0.2
6169.0,76.03,0.27,2.4,2.52,0.76,0.1,0.2
6169.5,75.72,0.26,2.4,2.53,0.76,0.1,0.19
6170.0,75.45,0.26,2.4,2.55,0.75,0.1,0.19
6170.5,75.42,0.26,2.41,2.56,0.75,0.1,0.19
6171.0,75.46,0.26,2.4,2.56,0.76,0.1,0.19
6171.5,75.03,0.26,2.41,2.55,0.74,0.09,0.19
6172.0,74.41,0.26,2.41,2.54,0.73,0.1,0.19
6172.5,73.87,0.26,2.41,2.53,0.73,0.1,0.19
6173.0,73.61,0.26,2.41,2.51,0.72,0.1,0.19
6173.5,73.67,0.27,2.4,2.49,0.72,0.1,0.2
6174.0,74.6,0.27,2.4,2.47,0.74,0.1,0.2
6174.5,75.94,0.28,2.4,2.45,0.77,0.1,0.2
6175.0,77.6,0.28,2.39,2.42,0.8,0.1,0.2
6175.5,79.47,0.28,2.39,2.4,0.82,0.1,0.2
6176.0,80.78,0.29,2.39,2.39,0.85,0.11,0.21
6176.5,81.8,0.29,2.4,2.38,0.87,0.09,0.2
6177.0,82.55,0.29,2.39,2.37,0.88,0.1,0.21
6177.5,82.79,0.29,2.39,2.37,0.88,0.1,0.21
6178.0,82.98,0.29,2.4,2.38,0.88,0.09,0.2
6178.5,83.34,0.29,2.39,2.38,0.89,0.1,0.21
6179.0,83.5,0.29,2.38,2.39,0.89,0.12,0.22
6179.5,83.04,0.29,2.38,2.4,0.88,0.11,0.21
6180.0,82.07,0.29,2.37,2.4,0.86,0.12,0.22
6180.5,81.42,0.3,2.38,2.39,0.85,0.1,0.22
6181.0,80.78,0.3,2.39,2.38,0.84,0.1,0.21
6181.5,80.56,0.29,2.39,2.36,0.84,0.1,0.21
6182.0,80.81,0.29,2.4,2.34,0.84,0.09,0.2
6182.5,81.31,0.29,2.41,2.32,0.86,0.08,0.2
6183.0,81.95,0.29,2.41,2.3,0.87,0.08,0.2
